;Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
30451;202000033839;9;12;2020;11:10;1;83;83126;2;1;1;6;JUIN (AV MARECHAL);43,1077000;5,8645400
30452;202000033840;10;12;2020;01:40;3;83;83069;1;1;1;6;PIERREFEU (ROUTE DE) RD 12;43,1519218;6,1352703
30453;202000033841;9;12;2020;19:25;3;80;80021;2;1;1;2;ROCADE NORD RN 1;49,9247000;2,2928800
30454;202000033842;9;12;2020;04:31;3;80;80131;2;6;1;3;RD 934;49,8517300;2,4048900
30455;202000033843;8;12;2020;07:55;2;80;80164;2;2;1;1;RD929;49,9207400;2,3679900
30456;202000033844;7;12;2020;16:45;2;80;80021;2;1;1;2;TERRAL (RUE);49,9111900;2,2950000
30457;202000033845;10;12;2020;08:40;1;77;77305;2;1;1;6;SENS (ROUTE DE);48,3756010;2,9573180
30458;202000033846;9;12;2020;18:12;5;77;77326;2;6;1;6;CHAMPS (AVENUE DES);48,5880630;2,5730089
30459;202000033847;23;11;2020;18:58;5;77;77122;2;1;1;6;RUE CHARLES FABRY;48,6492600;2,5632000
30460;202000033848;10;12;2020;10:50;1;77;77186;2;1;1;6;ROYALE (RUE);48,4053000;2,7014000
30461;202000033850;10;12;2020;09:08;1;69;69266;2;1;1;6;4 AOUT 1789    (Rue du);45,7647262;4,8849655
30462;202000033851;4;12;2020;14:25;1;62;62270;2;3;1;3;CHEMIN DE LILLERS;50,4812900;2,5154700
30463;202000033852;10;12;2020;22:35;5;59;59350;2;2;1;3;ANCIENNE BALATERIE RUE DE L;50,6357647;3,0095000
30464;202000033853;10;12;2020;13:10;1;59;59378;2;1;1;6;CLEMENCEAU BLVD (N°168-294);50,6623290;3,0962640
30465;202000033854;9;12;2020;08:55;1;56;56098;2;6;1;3;NERUDA (AVENUE  PABLO );47,7659700; -3,3293400
30466;202000033855;10;12;2020;13:30;1;45;45234;2;1;8;2;Boulevard Alexandre Martin;47,9050800;1,9107000
30467;202000033856;9;12;2020;18:05;5;44;44184;2;2;1;3;LAGRANGE (AVENUE LÉO);47,2694100; -2,2283400
30468;202000033857;12;11;2020;15:50;1;44;44109;2;1;1;6;28 Route de Sainte Luce;47,2294700; -1,5249000
30469;202000033858;10;12;2020;12:00;1;43;43041;2;9;4;3;1 Cote de Tireboeuf;45,0495500;3,9121500
30470;202000033859;10;12;2020;15:15;1;38;38318;2;3;1;3;Av Georges et Louis Frerejean;45,5239000;4,9192000
30471;202000033860;10;12;2020;13:25;1;37;37122;1;1;2;7;;47,3647575;0,6506127
30472;202000033861;10;12;2020;07:40;3;37;37261;2;3;2;3;PROUDHON (AVENUE);47,3942114;0,6672474
30473;202000033862;10;12;2020;05:55;5;37;37195;2;6;2;-1;PRIEURE (AVENUE DU);47,3828585;0,6548897
30474;202000033863;11;12;2020;01:30;5;35;35238;2;1;3;2;FREVILLE (AVENUE HENRI);48,0864000; -1,6743600
30475;202000033865;9;12;2020;15:30;1;35;35055;1;9;1;4;RN136;48,0927300; -1,6261900
30476;202000033866;9;12;2020;14:45;1;34;34172;2;1;1;3;RIMBAUD (RUE PAUL);43,6188000;3,8468600
30477;202000033867;9;12;2020;12:28;1;34;34172;2;1;1;3;CROIX DU CAPITAINE (AVENUE DE LA);43,6024556;3,8652778
30478;202000033868;2;12;2020;16:15;1;33;33522;2;1;1;6;Boulevard GEORGE V;44,8241500; -0,5875300
30479;202000033869;19;11;2020;08:15;1;33;33200;2;2;1;6;AVE PASTEUR;44,8767500; -0,6798000
30480;202000033870;9;12;2020;12:50;1;30;30007;1;1;1;3;MONGE (AVENUE);44,1499500;4,0969000
30481;202000033871;9;12;2020;12:10;1;29;29232;2;4;8;1;Rue Paul Borrossi;47,9875400; -4,1266700
30482;202000033872;5;12;2020;11:14;1;29;29019;2;2;3;1;Boulevard de l’Europe;48,4164700; -4,4628600
30483;202000033873;10;12;2020;09:35;1;25;25056;2;1;2;3;MONTBOUCONS CHEMIN DES;47,2526300;5,9983100
30484;202000033874;9;12;2020;19:40;3;22;22113;1;1;3;3;R.D.767;48,7168480; -3,4062440
30485;202000033875;13;1;2020;18:05;5;75;75106;2;4;2;6;RUE DE RENNES;48,8445601;2,3245389
30486;202000033876;13;1;2020;07:45;5;75;75105;2;2;8;3;RUE DES ECOLES;48,8495920;2,3448760
30487;202000033877;13;1;2020;15:55;1;75;75120;2;1;8;3;RUE DES PYRENEES;48,8588560;2,4024870
30488;202000033878;13;1;2020;17:15;5;75;75119;2;1;1;6;AVENUE SIMON BOLIVAR;48,8746847;2,3829858
30489;202000033879;13;1;2020;12:00;1;75;75119;2;3;1;3;RUE MANIN;48,8840213;2,3904517
30490;202000033880;13;1;2020;12:30;1;75;75119;2;3;2;6;RUE DE TANGER;48,8857207;2,3683633
30491;202000033881;13;1;2020;10:00;1;75;75119;2;1;1;6;RUE PRADIER;48,8763030;2,3825020
30492;202000033882;13;1;2020;09:55;1;75;75119;2;5;1;3;RUE BOTZARIS;48,8759986;2,3813281
30493;202000033883;13;1;2020;14:00;1;75;75118;2;2;1;3;AVENUE DE LA PORTE DE SAINT OUEN;48,8977070;2,3290170
30494;202000033884;13;1;2020;13:05;1;75;75118;2;2;2;3;RUE LABAT;48,8894850;2,3496000
30495;202000033885;13;1;2020;14:00;1;75;75117;2;2;1;3;AVENUE DE VILLIERS;48,8826190;2,3103930
30496;202000033886;13;1;2020;10:50;1;75;75117;2;4;1;3;AVENUE DE VILLIERS;48,8817361;2,3145892
30497;202000033887;13;1;2020;18:50;5;75;75116;2;3;2;3;BOULEVARD DELESSERT;48,8596120;2,2877160
30498;202000033888;13;1;2020;09:00;1;75;75115;2;3;1;3;RUE LOUIS ARMAND;48,8325711;2,2792272
30499;202000033889;13;1;2020;18:56;5;75;75114;2;3;8;3;RUE D ALESIA;48,8303853;2,3196792
30500;202000033890;13;1;2020;17:25;5;75;75113;2;2;1;3;BOULEVARD DU GENERAL JEAN SIMON;48,8259074;2,3827524
30501;202000033891;13;1;2020;08:14;1;75;75113;2;1;1;3;BOULEVARD MASSENA;48,8232716;2,3741587
30502;202000033892;13;1;2020;18:05;3;75;75112;2;2;2;3;AVENUE DAUMESNIL;48,8375300;2,4253529
30503;202000033893;13;1;2020;08:00;1;75;75111;2;3;1;3;RUE DE MONTREUIL;48,8504630;2,3899580
30504;202000033894;13;1;2020;11:10;1;75;75110;2;1;1;6;BOULEVARD DE MAGENTA;48,8729090;2,3590810
30505;202000033895;13;1;2020;10:00;1;75;75110;2;1;1;6;RUE DU FAUBOURG SAINT DENIS;48,8809645;2,3579477
30506;202000033896;13;1;2020;13:12;1;75;75109;2;1;8;-1;RUE LA FAYETTE;48,8770751;2,3485009
30507;202000033897;13;1;2020;09:05;1;75;75109;2;3;1;7;RUE DE DOUAI;48,8819100;2,3343285
30508;202000033898;13;1;2020;12:55;1;75;75107;2;2;2;3;RUE DU GENERAL BERTRAND;48,8476908;2,3133482
30509;202000033899;13;1;2020;06:10;5;75;75101;2;1;1;3;QUAI DES TUILERIES;48,8626400;2,3249580
30510;202000033900;13;1;2020;14:00;1;94;94041;2;1;2;6;GEORGES GOSNAT (AV);48,8128700;2,3872800
30511;202000033901;13;1;2020;01:09;5;94;94028;2;1;1;2;SAVAR.(RUE JULIETTE);48,7875800;2,4622200
30512;202000033902;13;1;2020;19:50;5;94;94018;2;3;8;-1;CARRIERES (QU DES);48,8193200;2,4075100
30513;202000033903;13;1;2020;18:45;5;94;94017;2;1;1;3;GENERAL DE GAULLE (AV DU);48,8218300;2,4901000
30514;202000033904;13;1;2020;09:40;1;94;94004;2;1;8;2;GENERAL LECLERC (AV DU);48,7514300;2,5069800
30515;202000033905;13;1;2020;13:00;1;93;93039;2;1;1;1;QU DE LA MARINE;48,9469820;2,3259850
30516;202000033907;13;1;2020;20:40;5;93;93077;2;3;2;3;AV DE LA BOURDONNAIS / GRANDE RUE;48,8821606;2,5231676
30517;202000033908;13;1;2020;13:50;1;93;93051;2;1;2;2;MONGE;48,8424588;2,5456426
30518;202000033909;13;1;2020;08:15;2;93;93050;2;3;8;6;AV LEON BLUM / R DE TOURAINE;48,8669000;2,5307000
30519;202000033910;13;1;2020;18:40;3;93;93001;2;9;1;1;QU ADRIEN AGNES;48,9219388;2,3670906
30520;202000033911;12;1;2020;20:50;5;92;92036;2;1;1;2;GABRIEL PERI (AVENUE) (147/177);48,9236780;2,2946550
30521;202000033912;13;1;2020;19:50;5;92;92024;2;1;1;2;VICTOR HUGO (BD);48,8991040;2,3131773
30522;202000033913;10;1;2020;06:10;5;92;92032;2;1;2;2;DOLIVET J ET M (AVENUE);48,7933000;2,2907500
30523;202000033914;11;1;2020;14:15;1;47;47193;1;1;1;7;Las Bardes;44,5457354;0,5725712
30524;202000033915;13;1;2020;19:10;3;74;74307;1;1;1;2;A410;46,0005960;6,1475040
30525;202000033916;13;1;2020;15:15;1;77;77415;1;1;1;6;A4;48,9522385;3,0433716
30526;202000033917;13;1;2020;11:30;1;974;97402;1;1;1;6;Route Nationale 2; -21,0034830;55,6774980
30527;202000033918;14;1;2020;07:40;5;59;59107;2;1;2;2;Rue Pierre Decock;51,0640070;2,5204350
30528;202000033919;13;1;2020;19:50;5;56;56248;2;7;6;6;Place de l'Eglise;47,5774866; -2,6297035
30529;202000033921;12;1;2020;18:30;1;11;11079;2;9;1;6;MARTY ANTOINE;43,3811850;2,3137220
30530;202000033922;14;1;2020;08:35;1;12;12208;1;1;8;6;Route de Tiergues;43,9809840;2,9415000
30531;202000033923;12;1;2020;17:40;1;46;46225;1;3;1;3;55 Rue de la République / rue des vendengeurs;44,5121460;1,1897400
30532;202000033924;13;1;2020;17:00;1;34;34192;2;6;1;6;1 Boulevard Sarrail;43,5289010;3,9349120
30533;202000033925;13;1;2020;14:05;1;29;29191;2;2;2;3;D9 - Rue de la Montagne;48,5179370; -3,7126430
30534;202000033926;14;1;2020;07:30;3;29;29061;1;1;2;1;D267;48,4369950; -4,4493670
30535;202000033927;14;1;2020;10:05;1;29;29220;1;1;3;6;D785 - Route de Plomeur;47,8529154; -4,2450517
30536;202000033928;14;1;2020;07:40;2;31;31118;1;1;1;1;D820;43,7924530;1,3382430
30537;202000033930;13;1;2020;21:15;5;01;01367;2;1;1;6;D975;46,4005328;5,1130485
30538;202000033931;14;1;2020;18:40;4;26;26113;2;9;1;6; 13 Rue Leon Archimbaud;44,7557330;5,3712440
30539;202000033933;14;1;2020;18:30;3;72;72158;1;1;2;2;route departementale 302;48,0461620;0,6244200
30540;202000033934;14;1;2020;11:40;1;50;50596;1;1;6;7;39 Rue Sauxtours;49,6448320; -1,4111620
30541;202000033935;13;1;2020;14:30;1;90;90007;1;1;1;1;D83;47,5945350;6,8022060
30542;202000033936;13;1;2020;13:20;1;60;60408;1;2;2;1;D122;49,4800960;2,7491210
30543;202000033937;13;1;2020;18:10;3;36;36139;1;1;1;1;LE CHATELIER;46,7919830;1,4705410
30544;202000033938;14;1;2020;14:45;1;16;16292;2;2;1;1;58 Avenue du General Celestin Sieur;46,0168795;0,1982044
30545;202000033939;13;1;2020;20:00;3;07;07171;1;1;8;6;D207;44,4509260;4,1578866
30546;202000033940;12;1;2020;20:00;3;53;53091;1;1;1;1;CD141;48,4688590; -0,8459920
30547;202000033941;11;1;2020;16:25;1;24;24551;1;3;1;3;Parc Theulier;45,4137220;0,9231420
30548;202000033943;14;1;2020;00:30;5;27;27428;2;6;1;6;Avenue de la Libération;49,1482730;0,9006670
30549;202000033944;11;1;2020;13:40;1;27;27432;1;5;1;3;D26;49,2053050;0,7846230
30550;202000033945;12;1;2020;23:50;3;37;37156;1;1;2;7;;47,3971872;0,8920212
30551;202000033946;14;1;2020;08:00;1;48;48140;1;1;8;6;2105 Route de Sarroul;44,8116200;3,2658820
30552;202000033947;14;1;2020;11:15;1;35;35206;1;9;6;5;Mouillemuse;48,0456871; -1,6287265
30553;202000033948;11;1;2020;16:00;1;13;13051;1;1;1;4;Route Departementale 10;43,5475320;5,1549720
30554;202000033949;9;1;2020;07:30;2;45;45067;1;1;1;2;A10 - PK105+250;47,8914623;1,7623776
30555;202000033950;14;1;2020;10:00;1;30;30125;1;1;1;4;A54;43,7785420;4,4157420
30556;202000033951;11;1;2020;19:00;3;971;97103;2;1;1;6;28 Boulevard des Armees la Jaille;16,2542610; -61,5636490
30557;202000033953;11;1;2020;07:35;1;971;97125;1;1;1;2;La Pointe des Châteaux;16,2557640; -61,2468940
30558;202000033954;14;1;2020;17:45;3;30;30130;2;1;1;6;Avenue Pierre Olivier;44,3521850;3,9462220
30559;202000033955;13;1;2020;08:15;2;13;13084;1;1;1;2;D23;43,7261270;5,2799550
30560;202000033956;10;1;2020;17:15;5;69;69194;2;1;1;3;Rue de Saint-cyr;45,7914520;4,8086010
30561;202000033957;14;1;2020;16:30;1;47;47157;2;1;1;6;Boulevard Meyniel;44,5032670;0,1620360
30562;202000033958;14;1;2020;13:30;1;33;33058;2;1;8;7;7 Avenue Jean Boussard;45,1253420; -0,6489400
30563;202000033959;10;1;2020;04:40;5;44;44103;2;1;1;3;Rue du Docteur Schweitzer;47,3265077; -2,1598194
30564;202000033960;14;1;2020;17:15;2;60;60517;1;2;6;3;D1001;49,2190193;2,2315946
30565;202000033961;12;1;2020;23:00;3;13;13001;1;1;1;7;A51-Sens Marseille vers Aix en Provence;43,5121350;5,4240210
30566;202000033962;13;1;2020;14:50;1;13;13215;1;1;1;7;A7-Sens Lyon vers Marseille;43,3793633;5,3542057
30567;202000033963;10;1;2020;19:00;3;13;13106;1;1;1;2;A51-Sens Aix en Provence vers Marseille;43,4055110;5,3603750
30568;202000033964;11;1;2020;12:30;1;83;83144;1;1;1;2;A57;43,1334900;5,9847600
30569;202000033966;12;1;2020;06:50;3;62;62498;1;1;1;6;AUTOROUTE A21;50,4490877;2,8349240
30570;202000033967;13;1;2020;19:40;3;77;77251;1;1;1;2;AUTOROUTE A5A;48,6261440;2,5391080
30571;202000033968;13;1;2020;11:20;1;94;94034;1;1;1;4;AUTOROUTE A86;48,7577255;2,3280598
30572;202000033969;13;1;2020;13:00;1;91;91182;1;1;2;6;AUTOROUTE A6;48,6275700;2,4139800
30573;202000033970;13;1;2020;09:43;1;91;91687;1;1;1;6;AUTOROUTE A6;48,6634000;2,3666000
30574;202000033971;13;1;2020;18:00;3;77;77146;1;1;1;2;A4.Y;48,8323500;2,6597800
30575;202000033972;13;1;2020;08:30;1;94;94069;1;1;1;4;A4;48,8173704;2,4286140
30576;202000033973;13;1;2020;06:45;3;93;93051;1;1;1;2;A4;48,8362553;2,5522765
30577;202000033974;12;1;2020;02:30;5;94;94033;1;1;1;6;A86.EXT;48,8593412;2,4862011
30578;202000033975;11;1;2020;17:00;1;988;98818;2;1;1;6;ROUTE EXPRESS DU MONT-DORE; -22,2410600;166,4811700
30579;202000033976;10;1;2020;23:35;3;976;97611;1;1;1;7;vahibe-Departementale 3 ( route ); -12,7924000;45,1872000
30580;202000033977;9;1;2020;10:00;1;974;97416;1;1;1;2;RN3 (1); -21,3194900;55,4994600
30581;202000033978;10;1;2020;15:40;1;974;97411;2;1;1;1;Boulevard de Saint François; -20,8983900;55,4611799
30582;202000033979;10;1;2020;06:55;1;974;97411;2;1;1;6;Boulevard Jean Jaurès; -20,8901200;55,4644800
30583;202000033980;11;1;2020;17:30;1;974;97407;1;9;2;6;Rue Jesse Owens; -20,9344800;55,3195000
30584;202000033981;11;1;2020;11:40;1;974;97407;2;1;1;6;Avenue Raymond Vergès; -20,9399000;55,3054700
30585;202000033982;11;1;2020;11:00;1;69;69199;2;9;1;6;4 CHEMINS (DES)                     (PL);45,7076378;4,8548788
30586;202000033983;9;1;2020;22:30;5;972;97213;2;1;1;6;ROUTE NATIONALE 1;14,6179600; -61,0072900
30587;202000033984;10;1;2020;07:36;5;69;69202;2;1;8;7;COMMANDANT CHARCOT (DU)             (R );45,7497734;4,7962021
30588;202000033985;10;1;2020;20:00;5;971;97101;1;1;1;2;PERRIN;16,2788941; -61,5096831
30589;202000033986;10;1;2020;18:35;5;2A;2A004;2;1;1;3;BONAPARTE CHARLES  BD;41,9201482;8,7395057
30590;202000033987;9;1;2020;11:50;1;91;91691;2;9;2;6;CONCY(RUE);48,7107800;2,4846500
30591;202000033988;10;1;2020;06:30;5;91;91114;2;1;2;2;CHARLES CHRISTOFLE (AVENUE);48,7017500;2,4935900
30592;202000033989;9;1;2020;16:40;2;91;91021;2;1;2;7;VOLTAIRE (BOULEVARD);48,5884400;2,2520600
30593;202000033990;5;1;2020;17:45;5;89;89387;2;1;1;3;CARRIERES (RUE DES);48,1767700;3,2894000
30594;202000033991;3;1;2020;08:25;1;81;81065;2;1;1;6;40 Rue Villegoudou;43,6045700;2,2442860
30595;202000033992;8;1;2020;18:30;5;77;77016;1;1;8;6;GLANDELLES  (ROUTE DE) RD.607;48,2136400;2,7146300
30596;202000033993;9;1;2020;08:00;5;76;76540;2;1;1;3;CONSTANTINE. RUE DE;49,4480600;1,0719400
30597;202000033994;4;1;2020;18:40;5;74;74012;2;3;1;3;RESISTANCE (RUE DE LA);46,1961970;6,2568470
30598;202000033995;11;1;2020;05:15;3;74;74093;1;9;9;1;POISY (V.R.U.);45,9058600;6,0896700
30599;202000033996;9;1;2020;07:44;5;72;72181;2;1;2;6;DEMORIEUX ENTRE PT CHEM DE FER ET HUISNE;47,9948900;0,1861400
30600;202000033997;10;1;2020;18:35;5;71;71270;2;1;1;3;Cours Moreau;46,3091286;4,8333775
30601;202000033998;7;1;2020;18:40;5;71;71270;2;1;5;6;Rue Frédéric Mistral;46,2926823;4,8107059
30602;202000033999;7;1;2020;12:55;1;69;69264;2;1;1;6;BRAUN THEODORE  AV;45,9829694;4,7426277
30603;202000034000;10;1;2020;11:55;1;67;67482;2;1;1;6;JEAN GIRAUDOUX (RUE);48,5878080;7,7017290
30604;202000034001;9;1;2020;19:30;5;67;67482;2;1;1;3;ZURICH (RUE DE);48,5808400;7,7573080
30605;202000034002;9;1;2020;14:35;1;67;67482;2;1;1;-1;BOECKLIN (RUE);48,6003559;7,7803279
30606;202000034003;11;1;2020;13:10;1;65;65440;2;3;1;3;MAQUIS DE PAYOLLE (RUE DU);43,2219710;0,0847260
30607;202000034004;11;1;2020;10:20;1;64;64445;2;6;1;3;DROITS DE L' HOMME DES;43,3130400; -0,3689600
30608;202000034005;10;1;2020;11:15;1;64;64237;1;1;1;3;CAPDEBARTHE;43,2383380; -0,3586435
30609;202000034006;10;1;2020;08:15;2;64;64445;2;3;2;6;MARGUERITE LABORDE;43,3001319; -0,3671953
30610;202000034007;10;1;2020;10:40;1;64;64102;2;1;2;3;CITADELLE (AVENUE DE LA);43,4999620; -1,4687751
30611;202000034008;9;1;2020;13:35;1;63;63113;2;1;1;3;BLERIOT (AVENUE LOUIS);45,7880100;3,1391100
30612;202000034009;9;1;2020;22:30;5;63;63113;2;3;1;6;ESTAING (RUE D');45,7841700;3,1091500
30613;202000034010;8;1;2020;19:06;5;63;63113;2;6;1;3;BLERIOT (AVENUE LOUIS);45,7879200;3,1394600
30614;202000034011;11;1;2020;14:34;1;60;60057;2;1;1;6;MONTAIGNE (AVENUE);49,4097700;2,1129900
30615;202000034012;11;1;2020;13:17;1;60;60057;2;2;1;3;JOHN F. KENNEDY (AV)-RUE DU PARC NON IN;49,4191100;2,1066400
30616;202000034013;11;1;2020;14:55;1;59;59599;2;9;1;6;SOUHAM (RUE DU GENERAL);50,7304060;3,1481430
30617;202000034014;11;1;2020;11:50;1;59;59220;2;1;1;1;WATTIGNIES RUE DE;50,5870761;3,0732469
30618;202000034015;8;1;2020;18:45;5;59;59165;2;1;2;3;EGALITE (RUE DE L');50,3770900;3,0511800
30619;202000034016;10;1;2020;12:05;1;56;56121;2;4;1;3;JAURES ( AVE JEAN );47,7453206; -3,3696531
30620;202000034017;10;1;2020;08:00;5;56;56121;2;2;1;3;KERJULAUDE ( RUE DE );47,7438700; -3,3810800
30621;202000034018;9;1;2020;09:00;2;56;56121;2;1;2;6;LE COUTALLER ( RUE JEAN );47,7475800; -3,3690700
30622;202000034019;9;1;2020;06:05;3;56;56185;1;1;2;6;RN 165 bretelle échangeur;47,7709100; -3,3782500
30623;202000034020;9;1;2020;19:10;5;50;50502;2;1;2;-1;POTERNE;49,1154190; -1,0980930
30624;202000034021;9;1;2020;16:25;1;49;49007;2;1;1;3;MAINE;47,4783800; -0,5468000
30625;202000034022;10;1;2020;18:50;5;45;45234;2;1;1;2;Pont George V;47,8968600;1,9043400
30626;202000034023;10;1;2020;18:15;3;45;45338;2;1;1;1;RUE DU VIEUX BOURG;47,9899300;2,7246200
30627;202000034024;9;1;2020;11:45;1;42;42110;2;1;7;6;Avenue Louis Pasteur;45,4829500;4,5323500
30628;202000034025;9;1;2020;21:20;5;40;40192;2;3;1;3;ROZANOFF(AV DU COL. K.W.);43,8994100; -0,5047300
30629;202000034026;10;1;2020;04:40;5;37;37261;2;2;1;-1;MIRABEAU (RUE);47,3970430;0,6995117
30630;202000034027;9;1;2020;18:17;5;35;35093;2;9;8;6;NEWQUAY (PLACE DE);48,6301200; -2,0632098
30631;202000034029;10;1;2020;12:25;1;35;35238;2;2;1;2;PORTUGAL (BD DU);48,0835000; -1,6620000
30632;202000034030;10;1;2020;09:00;1;35;35238;2;1;1;3;METZ (BD DE);48,1162000; -1,6583000
30633;202000034031;10;1;2020;15:45;1;34;34172;2;1;1;3;RIMBAUD (RUE PAUL);43,6184656;3,8450925
30634;202000034032;10;1;2020;11:35;1;34;34172;2;3;1;3;DUBOUT (AVENUE ALBERT);43,5969300;3,8777300
30635;202000034033;10;1;2020;09:30;1;34;34172;2;1;1;6;LIBERTE (AVENUE DE LA;43,6087755;3,8452256
30636;202000034034;10;1;2020;21:35;5;33;33063;2;1;1;3;RUE YVES GLOTIN;44,8927930; -0,5448800
30637;202000034035;10;1;2020;10:45;1;33;33318;2;2;1;1;AVE ROGER COHE / AVE DU DOCTEUR NANCEL PENARD;44,8091000; -0,6328100
30638;202000034036;10;1;2020;09:20;1;33;33063;2;2;2;3;RUE DU JARDIN PUBLIC / RUE BINAUD;44,8594100; -0,5711700
30639;202000034037;10;1;2020;20:10;3;32;32013;1;1;1;2;AGEN (ROUTE D');43,6881000;0,6041000
30640;202000034038;9;1;2020;09:45;1;31;31555;1;1;1;2;VA007306 A64;43,5604200;1,4155400
30641;202000034039;10;1;2020;15:21;1;30;30189;2;2;1;3;HUGO VICTOR (BOULEVARD);43,8352500;4,3584200
30642;202000034040;4;1;2020;17:38;5;30;30189;2;1;1;-1;POE EDGAR (RUE);43,8224900;4,3393400
30643;202000034041;9;1;2020;09:49;1;29;29232;2;1;2;6;Allee Claude Dervenn;47,9757200; -4,0831800
30644;202000034042;10;1;2020;14:10;1;28;28134;2;3;1;3;LIEVRE D'OR (RUE DU);48,7350000;1,3870000
30645;202000034043;10;1;2020;18:00;5;25;25462;2;1;2;6;ARMEE DE L'EST (AVENUE DE L');46,8926100;6,3647900
30646;202000034045;7;1;2020;17:20;5;22;22113;2;1;8;1;PLACENN AR GUER (RUE DE);48,7469300; -3,4599500
30647;202000034046;11;1;2020;11:15;1;17;17300;2;1;1;6;GARROS   RUE ROLAND;46,1783400; -1,1453300
30648;202000034047;10;1;2020;17:35;2;17;17291;2;1;1;4;JUSTICES  RUE DU MOULIN DES;46,1735200; -1,1266600
30649;202000034048;11;1;2020;14:00;1;13;13106;2;1;1;1;APT (ROUTE D');43,4044300;5,3639300
30650;202000034049;11;1;2020;04:35;5;13;13214;2;1;1;3;CAPITAINE GEZE (BOULEVARD);43,3306500;5,3716300
30651;202000034050;10;1;2020;15:30;1;13;13215;2;1;8;6;VISTE (AVENUE DE LA);43,3563600;5,3574300
30652;202000034053;8;1;2020;17:25;5;10;10297;2;1;8;2;BOIS (RUE DU);48,3180480;4,0944700
30653;202000034054;4;1;2020;13:40;1;07;07281;1;1;8;6;;44,9348655;4,8155604
30654;202000034055;10;1;2020;07:50;1;06;06088;1;1;1;5;ASPREMONT (RTE D');43,7411400;7,2512380
30655;202000034057;10;1;2020;17:45;5;06;06069;2;1;2;-1;CHASSEURS ALPINS (ROND-POINT);43,6506000;6,9220000
30656;202000034058;10;1;2020;11:00;1;06;06069;2;1;2;7;CANNES (ROUTE DE)  ;43,6443370;6,9428750
30657;202000034059;10;1;2020;10:50;1;06;06069;2;1;2;7;22 Route de Cannes;43,6442981;6,9446224
30658;202000034060;11;1;2020;12:00;1;06;06029;2;1;1;3;NOEL (RUE LEON);43,5580000;7,0210000
30659;202000034061;10;1;2020;18:56;5;06;06155;2;2;1;3;GABELLE CH.DE LA;43,5705500;7,0760000
30660;202000034062;12;1;2020;19:10;5;75;75119;2;1;1;2;BD PERIPHERIQUE INTERIEUR;48,8944260;2,3948290
30661;202000034063;4;7;2020;15:20;1;24;24461;2;2;1;3;Le Petit Paris;44,8934660;0,1822940
30662;202000034064;5;7;2020;00:30;3;03;03118;1;1;1;6;Saint-Priest-d'Andelot;46,0793393;3,1226953
30663;202000034065;5;7;2020;13:00;1;72;72339;1;1;1;6;A11;47,9658190;0,0341610
30664;202000034066;5;7;2020;11:40;1;06;06004;1;1;7;2;Autoroute A8;43,6054250;7,0908100
30665;202000034067;5;7;2020;05:55;2;02;02443;1;1;2;6;A4;49,0468980;3,2807280
30666;202000034068;5;7;2020;09:30;1;986;98613;1;1;3;7;haafuasia; -13,2960920; -176,1831610
30667;202000034071;4;7;2020;11:45;1;37;37166;2;3;1;3;1 Rue Jacques de Lavardin;47,5110572;0,9092855
30668;202000034072;5;7;2020;01:50;5;2B;2B148;2;1;1;-1;route du village;42,5457380;9,4190760
30669;202000034073;5;7;2020;14:38;1;66;66017;2;3;1;1;Avenue de la Coudalere;42,8171290;3,0288850
30670;202000034074;6;6;2020;01:10;3;84;84092;2;1;1;6;Rue Albert Camus;43,9610170;4,8545620
30671;202000034075;5;7;2020;11:30;1;83;83108;1;1;1;5;Route de Brignoles;43,3532840;5,9703830
30672;202000034076;5;7;2020;03:30;5;05;05063;1;1;1;6;D1091;45,0482177;6,3224548
30673;202000034077;4;7;2020;17:40;1;04;04183;1;3;7;3;RN 202 / Camping du lac;43,9160380;6,5410600
30674;202000034078;4;7;2020;15:15;1;04;04171;1;1;1;7;RD 952;43,8000310;6,4383750
30675;202000034079;4;7;2020;21:15;2;38;38344;1;1;1;3;A7;45,3626230;4,8064970
30676;202000034080;3;7;2020;16:40;1;68;68012;1;1;1;7;RD 34;47,7778440;7,1376770
30677;202000034081;4;7;2020;04:40;2;68;68298;2;1;1;6;78 Rue du Général Bourgeois;48,2390320;7,1770660
30678;202000034082;4;7;2020;19:00;1;26;26235;1;2;1;3;D93 N;44,4033270;4,7001100
30679;202000034083;4;7;2020;19:30;1;69;69254;1;1;1;6;D56;45,9271487;4,4282511
30680;202000034084;5;7;2020;10:06;1;69;69228;1;2;1;3;Route de la Grimodiere;45,5954230;4,6506770
30681;202000034085;4;7;2020;02:30;3;64;64496;2;1;1;7;Route du Hillans;43,4688660; -1,4497670
30682;202000034086;2;2;2020;10:15;1;33;33183;1;1;1;6;Route de Gauriaguet;45,0318700; -0,3869000
30683;202000034087;30;6;2020;15:25;1;85;85214;1;1;1;4;D160;46,5454900; -1,7181200
30684;202000034088;5;7;2020;11:15;1;14;14047;2;6;2;3;BD Maréchal LECLERC/ CD 572;49,2705450; -0,7072770
30685;202000034091;5;7;2020;19:40;2;80;80789;1;1;1;6;A29;49,8571180;2,7873030
30686;202000034092;3;7;2020;19:15;1;13;13001;1;1;1;2;A51-Sens Marseille vers Aix en Provence;43,5050000;5,4095000
30687;202000034093;4;7;2020;13:39;1;91;91477;1;1;1;7;AUTOROUTE A126;48,7196000;2,2556000
